"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2020년 10월","GS칼텍스","셀프","1597.00","1441.00","1266.00","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2020년 11월","GS칼텍스","셀프","1597.00","1441.00","1266.00","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2020년 12월","GS칼텍스","셀프","1605.42","1448.26","1271.52","0.00"
"A0001185","서울 강남구","지에스칼텍스㈜ 은마주유소","서울 강남구 영동대로 235","2020년 07월","GS칼텍스","일반","1569.52","1419.52","1257.58","0.00"
"A0001185","서울 강남구","지에스칼텍스㈜ 은마주유소","서울 강남구 영동대로 235","2020년 08월","GS칼텍스","일반","1571.13","1421.13","1260.65","0.00"
"A0001185","서울 강남구","지에스칼텍스㈜ 은마주유소","서울 강남구 영동대로 235","2020년 09월","GS칼텍스","일반","1565.00","1415.00","1255.00","0.00"
"A0001185","서울 강남구","지에스칼텍스㈜ 은마주유소","서울 강남구 영동대로 235","2020년 10월","GS칼텍스","일반","1565.00","1415.00","1255.00","0.00"
"A0001185","서울 강남구","지에스칼텍스㈜ 은마주유소","서울 강남구 영동대로 235","2020년 11월","GS칼텍스","일반","1565.00","1415.00","1255.00","0.00"
"A0001185","서울 강남구","지에스칼텍스㈜ 은마주유소","서울 강남구 영동대로 235","2020년 12월","GS칼텍스","일반","1588.55","1438.55","1269.19","0.00"
"A0009708","서울 강남구","지에스칼텍스㈜ 주성주유소","서울 강남구 영동대로 716","2020년 07월","GS칼텍스","일반","1579.19","1429.19","1256.94","0.00"
"A0009708","서울 강남구","지에스칼텍스㈜ 주성주유소","서울 강남구 영동대로 716","2020년 08월","GS칼텍스","일반","1574.68","1424.68","1256.61","0.00"
"A0009708","서울 강남구","지에스칼텍스㈜ 주성주유소","서울 강남구 영동대로 716","2020년 09월","GS칼텍스","일반","1560.33","1410.33","1237.83","0.00"
"A0009708","서울 강남구","지에스칼텍스㈜ 주성주유소","서울 강남구 영동대로 716","2020년 10월","GS칼텍스","일반","1572.10","1422.10","1243.06","0.00"
"A0009708","서울 강남구","지에스칼텍스㈜ 주성주유소","서울 강남구 영동대로 716","2020년 11월","GS칼텍스","일반","1573.33","1423.33","1244.17","0.00"
"A0009708","서울 강남구","지에스칼텍스㈜ 주성주유소","서울 강남구 영동대로 716","2020년 12월","GS칼텍스","일반","1588.55","1438.55","1254.19","0.00"
"A0009974","서울 강남구","지에스칼텍스㈜에너지플러스허브GS타워","서울 강남구 논현로 516 (역삼동)","2020년 07월","GS칼텍스","일반","1632.19","1419.19","1257.26","0.00"
"A0009974","서울 강남구","지에스칼텍스㈜에너지플러스허브GS타워","서울 강남구 논현로 516 (역삼동)","2020년 08월","GS칼텍스","일반","1634.13","1421.13","1260.65","0.00"
"A0009974","서울 강남구","지에스칼텍스㈜에너지플러스허브GS타워","서울 강남구 논현로 516 (역삼동)","2020년 09월","GS칼텍스","일반","1626.33","1415.00","1254.50","0.00"
"A0009974","서울 강남구","지에스칼텍스㈜에너지플러스허브GS타워","서울 강남구 논현로 516 (역삼동)","2020년 10월","GS칼텍스","일반","1628.00","1415.00","1255.00","0.00"
"A0009974","서울 강남구","지에스칼텍스㈜에너지플러스허브GS타워","서울 강남구 논현로 516 (역삼동)","2020년 11월","GS칼텍스","일반","1628.00","1415.00","1255.00","0.00"
"A0009974","서울 강남구","지에스칼텍스㈜에너지플러스허브GS타워","서울 강남구 논현로 516 (역삼동)","2020년 12월","GS칼텍스","일반","1647.68","1434.68","1265.32","0.00"
"A0001202","서울 강남구","학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2020년 07월","GS칼텍스","일반","2084.45","1837.45","1627.26","0.00"
"A0001202","서울 강남구","학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2020년 08월","GS칼텍스","일반","2103.23","1856.23","1633.58","0.00"
"A0001202","서울 강남구","학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2020년 09월","GS칼텍스","일반","2118.60","1872.50","1635.60","0.00"
"A0001202","서울 강남구","학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2020년 10월","GS칼텍스","일반","2121.19","1876.87","1637.00","0.00"
"A0001202","서울 강남구","학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2020년 11월","GS칼텍스","일반","2099.00","1859.50","1607.80","0.00"
"A0001202","서울 강남구","학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2020년 12월","GS칼텍스","일반","2111.52","1899.61","1662.13","0.00"
"A0009738","서울 강남구","현대오일뱅크 도곡셀프주유소","서울 강남구  남부순환로 2718 (도곡2동)","2020년 07월","현대오일뱅크","셀프","1539.06","1379.77","1170.03","0.00"
"A0009738","서울 강남구","현대오일뱅크 도곡셀프주유소","서울 강남구  남부순환로 2718 (도곡2동)","2020년 08월","현대오일뱅크","셀프","1557.00","1388.71","1192.81","0.00"
"A0009738","서울 강남구","현대오일뱅크 도곡셀프주유소","서울 강남구  남부순환로 2718 (도곡2동)","2020년 09월","현대오일뱅크","셀프","1552.67","1399.67","1194.67","0.00"
"A0009738","서울 강남구","현대오일뱅크 도곡셀프주유소","서울 강남구  남부순환로 2718 (도곡2동)","2020년 10월","현대오일뱅크","셀프","1547.00","1385.23","1179.97","0.00"
"A0009738","서울 강남구","현대오일뱅크 도곡셀프주유소","서울 강남구  남부순환로 2718 (도곡2동)","2020년 11월","현대오일뱅크","셀프","1547.00","1364.00","1160.00","0.00"
"A0009738","서울 강남구","현대오일뱅크 도곡셀프주유소","서울 강남구  남부순환로 2718 (도곡2동)","2020년 12월","현대오일뱅크","셀프","1555.06","1385.90","1184.48","0.00"
"A0010229","서울 강남구","현대오일뱅크(주) 유진주유소","서울 강남구 논현로 152 (도곡동)","2020년 07월","현대오일뱅크","일반","1553.94","1394.77","1185.03","1090.00"
"A0010229","서울 강남구","현대오일뱅크(주) 유진주유소","서울 강남구 논현로 152 (도곡동)","2020년 08월","현대오일뱅크","일반","1572.00","1403.71","1207.81","1090.00"
"A0010229","서울 강남구","현대오일뱅크(주) 유진주유소","서울 강남구 논현로 152 (도곡동)","2020년 09월","현대오일뱅크","일반","1567.67","1413.67","1209.67","1090.00"
"A0010229","서울 강남구","현대오일뱅크(주) 유진주유소","서울 강남구 논현로 152 (도곡동)","2020년 10월","현대오일뱅크","일반","1562.00","1398.97","1194.97","1090.00"
"A0010229","서울 강남구","현대오일뱅크(주) 유진주유소","서울 강남구 논현로 152 (도곡동)","2020년 11월","현대오일뱅크","일반","1562.00","1379.00","1175.00","1072.00"
"A0010229","서울 강남구","현대오일뱅크(주) 유진주유소","서울 강남구 논현로 152 (도곡동)","2020년 12월","현대오일뱅크","일반","1570.06","1400.90","1199.48","1070.00"
"A0009725","서울 강남구","현대오일뱅크(주)직영 신사현대주유소","서울 강남구 도산대로 163 (신사동)","2020년 07월","현대오일뱅크","일반","1896.00","1563.00","1404.00","0.00"
"A0009725","서울 강남구","현대오일뱅크(주)직영 신사현대주유소","서울 강남구 도산대로 163 (신사동)","2020년 08월","현대오일뱅크","일반","1896.00","1574.65","1418.39","0.00"
"A0009725","서울 강남구","현대오일뱅크(주)직영 신사현대주유소","서울 강남구 도산대로 163 (신사동)","2020년 09월","현대오일뱅크","일반","1896.00","1586.00","1422.00","0.00"
"A0009725","서울 강남구","현대오일뱅크(주)직영 신사현대주유소","서울 강남구 도산대로 163 (신사동)","2020년 10월","현대오일뱅크","일반","1896.00","1586.00","1422.00","0.00"
"A0009725","서울 강남구","현대오일뱅크(주)직영 신사현대주유소","서울 강남구 도산대로 163 (신사동)","2020년 11월","현대오일뱅크","일반","1896.00","1577.67","1413.67","0.00"
"A0009725","서울 강남구","현대오일뱅크(주)직영 신사현대주유소","서울 강남구 도산대로 163 (신사동)","2020년 12월","현대오일뱅크","일반","1896.00","1592.77","1428.77","0.00"
"A0009724","서울 강남구","현대오일뱅크(주)직영 한양주유소","서울 강남구 압구정로 302 (신사동)","2020년 07월","현대오일뱅크","일반","1828.00","1618.00","1398.00","0.00"
"A0009724","서울 강남구","현대오일뱅크(주)직영 한양주유소","서울 강남구 압구정로 302 (신사동)","2020년 08월","현대오일뱅크","일반","1828.00","1628.00","1418.00","0.00"
"A0009724","서울 강남구","현대오일뱅크(주)직영 한양주유소","서울 강남구 압구정로 302 (신사동)","2020년 09월","현대오일뱅크","일반","1828.00","1638.00","1418.00","0.00"
"A0009724","서울 강남구","현대오일뱅크(주)직영 한양주유소","서울 강남구 압구정로 302 (신사동)","2020년 10월","현대오일뱅크","일반","1835.74","1630.26","1419.94","0.00"
"A0009724","서울 강남구","현대오일뱅크(주)직영 한양주유소","서울 강남구 압구정로 302 (신사동)","2020년 11월","현대오일뱅크","일반","1838.00","1598.00","1385.00","0.00"
"A0009724","서울 강남구","현대오일뱅크(주)직영 한양주유소","서울 강남구 압구정로 302 (신사동)","2020년 12월","현대오일뱅크","일반","1842.19","1612.19","1382.19","0.00"
"A0001214","서울 강남구","현대오일뱅크㈜직영 삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2020년 07월","현대오일뱅크","일반","2029.00","1839.00","1659.00","0.00"
"A0001214","서울 강남구","현대오일뱅크㈜직영 삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2020년 08월","현대오일뱅크","일반","2029.00","1844.48","1668.87","0.00"
"A0001214","서울 강남구","현대오일뱅크㈜직영 삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2020년 09월","현대오일뱅크","일반","1597.00","1461.00","1286.00","0.00"
"A0001214","서울 강남구","현대오일뱅크㈜직영 삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2020년 10월","현대오일뱅크","일반","1597.00","1461.00","1286.00","0.00"
"A0001214","서울 강남구","현대오일뱅크㈜직영 삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2020년 11월","현대오일뱅크","일반","1597.00","1461.00","1286.00","0.00"
"A0001214","서울 강남구","현대오일뱅크㈜직영 삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2020년 12월","현대오일뱅크","일반","1602.16","1476.42","1298.45","0.00"
"A0001216","서울 강남구","현대오일뱅크㈜직영 오천주유소","서울 강남구 봉은사로 503 (삼성동)","2020년 07월","현대오일뱅크","일반","2079.00","1789.00","1609.00","1025.00"
"A0001216","서울 강남구","현대오일뱅크㈜직영 오천주유소","서울 강남구 봉은사로 503 (삼성동)","2020년 08월","현대오일뱅크","일반","2079.00","1794.48","1619.97","1025.00"
"A0001216","서울 강남구","현대오일뱅크㈜직영 오천주유소","서울 강남구 봉은사로 503 (삼성동)","2020년 09월","현대오일뱅크","일반","1597.00","1457.00","1282.00","1025.00"
"A0001216","서울 강남구","현대오일뱅크㈜직영 오천주유소","서울 강남구 봉은사로 503 (삼성동)","2020년 10월","현대오일뱅크","일반","1597.00","1441.00","1266.00","1025.00"
"A0001216","서울 강남구","현대오일뱅크㈜직영 오천주유소","서울 강남구 봉은사로 503 (삼성동)","2020년 11월","현대오일뱅크","일반","1597.00","1441.00","1266.00","1093.00"
"A0001216","서울 강남구","현대오일뱅크㈜직영 오천주유소","서울 강남구 봉은사로 503 (삼성동)","2020년 12월","현대오일뱅크","일반","1600.74","1444.23","1268.45","1195.00"
"A0009807","서울 강동구","(주)삼표에너지 고덕주유소","서울 강동구 고덕로 39 (암사동)","2020년 07월","GS칼텍스","일반","1675.42","1475.42","1276.42","1103.00"
"A0009807","서울 강동구","(주)삼표에너지 고덕주유소","서울 강동구 고덕로 39 (암사동)","2020년 08월","GS칼텍스","일반","1678.00","1478.00","1279.00","1103.00"
"A0009807","서울 강동구","(주)삼표에너지 고덕주유소","서울 강동구 고덕로 39 (암사동)","2020년 09월","GS칼텍스","일반","1678.00","1478.00","1279.00","1103.00"
"A0009807","서울 강동구","(주)삼표에너지 고덕주유소","서울 강동구 고덕로 39 (암사동)","2020년 10월","GS칼텍스","일반","1678.00","1478.00","1279.00","1103.00"
"A0009807","서울 강동구","(주)삼표에너지 고덕주유소","서울 강동구 고덕로 39 (암사동)","2020년 11월","GS칼텍스","일반","1678.00","1478.00","1280.33","1103.00"
"A0009807","서울 강동구","(주)삼표에너지 고덕주유소","서울 강동구 고덕로 39 (암사동)","2020년 12월","GS칼텍스","일반","1683.81","1483.81","1289.97","1108.81"
"A0009805","서울 강동구","(주)소모에너지엔테크놀러지 성내주유소","서울 강동구 올림픽로 578 (성내동)","2020년 07월","GS칼텍스","셀프","0.00","1458.00","1258.00","0.00"
"A0009805","서울 강동구","(주)소모에너지엔테크놀러지 성내주유소","서울 강동구 올림픽로 578 (성내동)","2020년 08월","GS칼텍스","셀프","0.00","1459.61","1258.00","0.00"
"A0009805","서울 강동구","(주)소모에너지엔테크놀러지 성내주유소","서울 강동구 올림픽로 578 (성내동)","2020년 09월","GS칼텍스","셀프","0.00","1454.67","1249.33","0.00"
"A0009805","서울 강동구","(주)소모에너지엔테크놀러지 성내주유소","서울 강동구 올림픽로 578 (성내동)","2020년 10월","GS칼텍스","셀프","0.00","1419.61","1219.61","0.00"
"A0009805","서울 강동구","(주)소모에너지엔테크놀러지 성내주유소","서울 강동구 올림픽로 578 (성내동)","2020년 11월","GS칼텍스","셀프","0.00","1399.00","1199.00","0.00"
